0,0.0081,101.2309,0.1593,0.1593,0.8407,0.8407,13.285776138305664
1,0.0756,98.5100,0.1667,0.1667,0.8333,0.8333,12.805051803588867
2,0.1358,95.3800,0.2037,0.1889,0.7963,0.8111,12.306955337524414
3,0.1978,91.4355,0.2111,0.2111,0.7889,0.7889,11.74189567565918
4,0.2588,86.6189,0.2519,0.2630,0.7481,0.7370,11.114713668823242
5,0.3271,80.6323,0.3037,0.3037,0.6963,0.6963,10.389803886413574
6,0.3934,73.6117,0.3704,0.3667,0.6296,0.6333,9.595691680908203
7,0.4537,65.2431,0.3852,0.4222,0.6148,0.5778,8.708475112915039
8,0.5163,55.8917,0.4148,0.4370,0.5852,0.5630,7.7570271492004395
9,0.5721,45.6739,0.4407,0.4630,0.5593,0.5370,6.759357929229736
10,0.5636,35.8547,0.3704,0.4889,0.6296,0.5111,5.882473945617676
11,0.6804,27.3585,0.3889,0.4963,0.6111,0.5037,5.010986328125
12,0.6684,20.9603,0.3778,0.5407,0.6222,0.4593,4.460437774658203
13,0.6472,16.1463,0.3667,0.5370,0.6333,0.4630,4.061399459838867
14,0.6993,12.7700,0.3741,0.5667,0.6259,0.4333,3.7161498069763184
15,0.7350,10.3093,0.3889,0.5926,0.6111,0.4074,3.4675934314727783
16,0.6797,8.8854,0.3667,0.6222,0.6333,0.3778,3.399697780609131
17,0.8068,7.8433,0.4074,0.5815,0.5926,0.4185,3.182576894760132
18,0.9512,7.2845,0.4926,0.6741,0.5074,0.3259,2.9895851612091064
19,0.8087,6.9650,0.4222,0.6889,0.5778,0.3111,3.103930950164795
20,0.8408,6.9700,0.4407,0.6889,0.5593,0.3111,3.0713672637939453
21,0.9715,7.0155,0.4778,0.7111,0.5222,0.2889,2.9435760974884033
22,1.0295,7.0184,0.4556,0.6778,0.5444,0.3222,2.8848886489868164
23,1.1551,7.0833,0.5000,0.6926,0.5000,0.3074,2.7637722492218018
24,1.1583,7.1248,0.4926,0.7407,0.5074,0.2593,2.763070583343506
25,1.2050,7.2431,0.5185,0.7407,0.4815,0.2593,2.725227117538452
26,1.2033,7.3177,0.5333,0.7481,0.4667,0.2519,2.7321126461029053
27,1.1924,7.3517,0.5333,0.7556,0.4667,0.2444,2.7447545528411865
28,1.2862,7.5332,0.5593,0.7370,0.4407,0.2630,2.6649444103240967
29,1.2590,7.6061,0.5333,0.7444,0.4667,0.2556,2.6970114707946777
30,1.3342,7.6470,0.5667,0.7519,0.4333,0.2481,2.6240110397338867
31,1.3637,7.8042,0.5704,0.7667,0.4296,0.2333,2.6062707901000977
32,1.4618,7.8699,0.6074,0.7741,0.3926,0.2259,2.512349843978882
33,1.4287,7.9680,0.6222,0.7852,0.3778,0.2148,2.5522379875183105
34,1.4474,7.9789,0.5852,0.8000,0.4148,0.2000,2.5330817699432373
35,1.4578,8.0612,0.6222,0.7741,0.3778,0.2259,2.5280373096466064
36,1.3737,8.1680,0.5778,0.7889,0.4222,0.2111,2.619478940963745
37,1.5069,8.1829,0.6259,0.8037,0.3741,0.1963,2.486044406890869
38,1.5148,8.2478,0.6222,0.8000,0.3778,0.2000,2.482060432434082
39,1.4644,8.3031,0.6593,0.7926,0.3407,0.2074,2.5354604721069336
40,1.5926,8.3583,0.6593,0.7815,0.3407,0.2185,2.410276174545288
41,1.5207,8.4835,0.6185,0.7852,0.3815,0.2148,2.49074649810791
42,1.6089,8.4546,0.6704,0.8185,0.3296,0.1815,2.3986692428588867
43,1.5613,8.5318,0.6296,0.7963,0.3704,0.2037,2.450897216796875
44,1.6116,8.5622,0.6407,0.8000,0.3593,0.2000,2.401522397994995
45,1.7056,8.6206,0.7000,0.7963,0.3000,0.2037,2.310598850250244
46,1.6331,8.6554,0.6593,0.8148,0.3407,0.1852,2.3842742443084717
47,1.6577,8.7210,0.6667,0.8148,0.3333,0.1852,2.3632709980010986
48,1.6711,8.6910,0.6741,0.8074,0.3259,0.1926,2.345829486846924
49,1.6745,8.7360,0.6852,0.8074,0.3148,0.1926,2.3443150520324707
50,1.6873,8.7589,0.6519,0.7926,0.3481,0.2074,2.3316760063171387
51,1.6770,8.7800,0.6519,0.8037,0.3481,0.1963,2.3419528007507324
52,1.7041,8.8805,0.6704,0.8000,0.3296,0.2000,2.321167469024658
53,1.7195,8.8721,0.6741,0.8111,0.3259,0.1889,2.3033998012542725
54,1.6252,8.8254,0.6593,0.7926,0.3407,0.2074,2.392320156097412
55,1.6457,8.8519,0.6444,0.8037,0.3556,0.1963,2.3721983432769775
56,1.6821,8.9376,0.6630,0.8111,0.3370,0.1889,2.3408091068267822
57,1.7670,8.9975,0.7037,0.8222,0.2963,0.1778,2.258908748626709
58,1.7727,9.0655,0.6815,0.8000,0.3185,0.2000,2.256758689880371
59,1.7674,9.1096,0.6926,0.8259,0.3074,0.1741,2.2637810707092285
60,1.7752,9.0482,0.6667,0.8259,0.3333,0.1741,2.249399423599243
61,1.7803,9.0788,0.6889,0.8296,0.3111,0.1704,2.244950294494629
62,1.8036,9.0962,0.6963,0.8296,0.3037,0.1704,2.22129487991333
63,1.7877,9.0369,0.6815,0.8222,0.3185,0.1778,2.230867862701416
64,1.7564,9.1109,0.6593,0.8333,0.3407,0.1667,2.266125202178955
65,1.8166,9.1464,0.6778,0.8148,0.3222,0.1852,2.2069623470306396
66,1.7496,9.1100,0.6852,0.8259,0.3148,0.1741,2.2694640159606934
67,1.8778,9.1825,0.7037,0.8333,0.2963,0.1667,2.1450114250183105
68,1.8174,9.2684,0.7185,0.8185,0.2815,0.1815,2.210257053375244
69,1.7522,9.2831,0.7037,0.8185,0.2963,0.1815,2.274717092514038
70,1.8086,9.2698,0.6926,0.8259,0.3074,0.1741,2.215579032897949
71,1.7863,9.2299,0.7037,0.8333,0.2963,0.1667,2.23311710357666
72,1.8563,9.2512,0.7259,0.8370,0.2741,0.1630,2.1630640029907227
73,1.7952,9.2247,0.6963,0.8556,0.3037,0.1444,2.220414876937866
74,1.8519,9.2302,0.7296,0.8333,0.2704,0.1667,2.1624138355255127
75,1.9041,9.2599,0.7296,0.8333,0.2704,0.1667,2.1107537746429443
76,1.8591,9.3123,0.7000,0.8333,0.3000,0.1667,2.158008337020874
77,1.8644,9.3566,0.7407,0.8370,0.2593,0.1630,2.1542842388153076
78,1.9148,9.3687,0.7259,0.8259,0.2741,0.1741,2.1030726432800293
79,1.8905,9.3316,0.7519,0.8333,0.2481,0.1667,2.122894763946533
80,1.8816,9.3899,0.7481,0.8148,0.2519,0.1852,2.13445782661438
81,1.9021,9.4162,0.7407,0.8296,0.2593,0.1704,2.1141555309295654
82,1.9185,9.4073,0.7259,0.8370,0.2741,0.1630,2.0953826904296875
83,1.9397,9.4142,0.7259,0.8259,0.2741,0.1741,2.073089599609375
84,1.9698,9.4474,0.7704,0.8296,0.2296,0.1704,2.0436956882476807
85,1.7819,9.4480,0.7111,0.8259,0.2889,0.1741,2.22996187210083
86,1.9603,9.4782,0.7296,0.8481,0.2704,0.1519,2.0521650314331055
87,1.9548,9.3855,0.7370,0.8259,0.2630,0.1741,2.04927396774292
88,1.9435,9.4013,0.7667,0.8222,0.2333,0.1778,2.0601255893707275
89,2.0084,9.3982,0.7815,0.8259,0.2185,0.1741,1.9933760166168213
90,1.9743,9.4971,0.7704,0.8074,0.2296,0.1926,2.0329976081848145
91,1.9258,9.4443,0.7111,0.8519,0.2889,0.1481,2.0760374069213867
92,1.9871,9.5224,0.7704,0.8370,0.2296,0.1630,2.0187323093414307
93,1.9340,9.4772,0.7519,0.8296,0.2481,0.1704,2.067068338394165
94,1.9869,9.5319,0.7593,0.8333,0.2407,0.1667,2.016448497772217
95,1.8358,9.5743,0.7148,0.8259,0.2852,0.1741,2.1690356731414795
96,1.9255,9.5999,0.7519,0.8333,0.2481,0.1667,2.0795462131500244
97,1.9404,9.5553,0.7148,0.8370,0.2852,0.1630,2.059845209121704
98,2.0533,9.6134,0.7593,0.8222,0.2407,0.1778,1.949549674987793
99,1.9564,9.5966,0.7407,0.8481,0.2593,0.1519,2.043713331222534
100,1.9503,9.6046,0.7185,0.8148,0.2815,0.1852,2.048804521560669
101,1.9846,9.6257,0.7370,0.8407,0.2630,0.1593,2.0145134925842285
102,2.0064,9.6067,0.7111,0.8370,0.2889,0.1630,1.9898452758789062
