0,0.0106,103.0806,0.1704,0.1704,0.8296,0.8296
1,0.0474,100.1594,0.2000,0.2000,0.8000,0.8000
2,0.0804,96.8716,0.2111,0.2037,0.7889,0.7963
3,0.1049,92.6529,0.2333,0.2296,0.7667,0.7704
4,0.1191,87.1477,0.2111,0.2074,0.7889,0.7926
5,0.1329,79.8205,0.1778,0.1926,0.8222,0.8074
6,0.1405,70.6836,0.1815,0.1889,0.8185,0.8111
7,0.1417,59.3011,0.1963,0.2000,0.8037,0.8000
8,0.1077,46.4832,0.1926,0.1963,0.8074,0.8037
9,0.0468,34.0083,0.1444,0.2074,0.8556,0.7926
10,-0.0484,24.4472,0.1852,0.2556,0.8148,0.7444
11,-0.1536,17.4689,0.1556,0.2222,0.8444,0.7778
12,-0.4201,12.4661,0.1556,0.2296,0.8444,0.7704
13,-0.3911,8.7771,0.1185,0.2481,0.8815,0.7519
14,-0.1224,6.2806,0.1741,0.2593,0.8259,0.7407
15,-0.2985,4.7016,0.1259,0.2333,0.8741,0.7667
16,-0.3572,3.8349,0.1519,0.2222,0.8481,0.7778
17,-0.3452,3.3602,0.1519,0.2444,0.8481,0.7556
18,-0.3559,3.0955,0.1407,0.2593,0.8593,0.7407
19,-0.3947,2.9246,0.1444,0.2556,0.8556,0.7444
20,-0.4204,2.7894,0.1630,0.2111,0.8370,0.7889
21,-0.2991,2.6725,0.1815,0.2370,0.8185,0.7630
22,-0.4572,2.5784,0.1333,0.2333,0.8667,0.7667
23,-0.4129,2.4900,0.1333,0.2741,0.8667,0.7259
24,-0.5585,2.4088,0.1148,0.2556,0.8852,0.7444
25,-0.3173,2.3376,0.1815,0.2444,0.8185,0.7556
26,-0.3191,2.2707,0.1556,0.2370,0.8444,0.7630
27,-0.3289,2.2054,0.1630,0.2889,0.8370,0.7111
28,-0.1335,2.1475,0.1889,0.2778,0.8111,0.7222
29,-0.4014,2.0962,0.1333,0.2741,0.8667,0.7259
30,-0.1550,2.0402,0.1963,0.2407,0.8037,0.7593
31,-0.2870,1.9931,0.1296,0.2815,0.8704,0.7185
32,-0.1717,1.9416,0.1778,0.2556,0.8222,0.7444
33,-0.1838,1.8943,0.1741,0.2667,0.8259,0.7333
34,-0.3044,1.8493,0.1370,0.2963,0.8630,0.7037
35,-0.0960,1.8143,0.1889,0.3037,0.8111,0.6963
36,-0.2847,1.7712,0.1519,0.2704,0.8481,0.7296
37,-0.1767,1.7343,0.1741,0.2852,0.8259,0.7148
38,-0.3277,1.7005,0.1333,0.2852,0.8667,0.7148
39,-0.2547,1.6726,0.1407,0.3259,0.8593,0.6741
40,-0.2811,1.6386,0.1630,0.3148,0.8370,0.6852
41,-0.2948,1.6101,0.1741,0.2815,0.8259,0.7185
42,-0.1885,1.5815,0.1778,0.3185,0.8222,0.6815
43,-0.2232,1.5535,0.1630,0.3259,0.8370,0.6741
44,-0.1701,1.5295,0.1481,0.3185,0.8519,0.6815
45,-0.1049,1.5043,0.2037,0.3000,0.7963,0.7000
46,-0.2695,1.4782,0.1481,0.3037,0.8519,0.6963
47,-0.3437,1.4582,0.1074,0.3222,0.8926,0.6778
48,-0.0985,1.4387,0.2000,0.3037,0.8000,0.6963
49,-0.1840,1.4152,0.1444,0.3000,0.8556,0.7000
50,-0.0774,1.3982,0.2074,0.3296,0.7926,0.6704
51,-0.1782,1.3760,0.1852,0.3296,0.8148,0.6704
52,-0.1622,1.3585,0.1556,0.3444,0.8444,0.6556
53,-0.2228,1.3401,0.1519,0.3111,0.8481,0.6889
54,-0.1259,1.3252,0.1963,0.3370,0.8037,0.6630
55,-0.0521,1.3097,0.2074,0.3000,0.7926,0.7000
56,-0.1422,1.2889,0.1444,0.3148,0.8556,0.6852
57,-0.1544,1.2762,0.1667,0.3074,0.8333,0.6926
58,-0.2277,1.2611,0.1815,0.3407,0.8185,0.6593
59,-0.3042,1.2465,0.1481,0.3333,0.8519,0.6667
60,-0.0887,1.2309,0.1778,0.3889,0.8222,0.6111
61,-0.1979,1.2186,0.1481,0.3630,0.8519,0.6370
62,-0.1353,1.2062,0.1556,0.3407,0.8444,0.6593
63,-0.1032,1.1958,0.1481,0.3556,0.8519,0.6444
64,-0.2007,1.1852,0.1741,0.3963,0.8259,0.6037
65,-0.2504,1.1711,0.1333,0.3370,0.8667,0.6630
66,-0.1059,1.1597,0.1815,0.3333,0.8185,0.6667
67,-0.3027,1.1489,0.1741,0.3593,0.8259,0.6407
68,-0.1431,1.1386,0.1667,0.3148,0.8333,0.6852
69,-0.1406,1.1284,0.1741,0.3185,0.8259,0.6815
70,-0.2166,1.1188,0.1630,0.3222,0.8370,0.6778
71,-0.1122,1.1119,0.1370,0.3444,0.8630,0.6556
72,-0.0798,1.1008,0.1889,0.3148,0.8111,0.6852
73,-0.0824,1.0947,0.2037,0.3852,0.7963,0.6148
74,-0.0869,1.0838,0.2000,0.3852,0.8000,0.6148
75,-0.0733,1.0762,0.1741,0.3556,0.8259,0.6444
76,-0.1608,1.0670,0.1704,0.3630,0.8296,0.6370
77,-0.2021,1.0578,0.1556,0.3815,0.8444,0.6185
78,-0.0691,1.0539,0.1667,0.3741,0.8333,0.6259
79,-0.1113,1.0450,0.1741,0.3815,0.8259,0.6185
80,-0.0793,1.0406,0.1667,0.4222,0.8333,0.5778
81,-0.2324,1.0324,0.1815,0.3370,0.8185,0.6630
82,-0.1394,1.0261,0.1704,0.3481,0.8296,0.6519
83,-0.0918,1.0209,0.1852,0.3407,0.8148,0.6593
84,-0.1238,1.0141,0.1704,0.4185,0.8296,0.5815
85,-0.0207,1.0073,0.1815,0.3815,0.8185,0.6185
86,-0.1276,1.0028,0.1778,0.3815,0.8222,0.6185
87,-0.2079,0.9941,0.1593,0.3481,0.8407,0.6519
88,-0.0697,0.9908,0.1889,0.3556,0.8111,0.6444
89,-0.0729,0.9838,0.2074,0.3852,0.7926,0.6148
90,-0.0974,0.9790,0.2000,0.3852,0.8000,0.6148
91,-0.1327,0.9752,0.1556,0.3593,0.8444,0.6407
92,0.0676,0.9682,0.2037,0.3667,0.7963,0.6333
93,0.0014,0.9625,0.1630,0.3444,0.8370,0.6556
94,-0.1255,0.9585,0.2000,0.4000,0.8000,0.6000
95,-0.0861,0.9548,0.1741,0.3926,0.8259,0.6074
96,-0.0035,0.9485,0.1667,0.4000,0.8333,0.6000
97,-0.0901,0.9445,0.1630,0.3667,0.8370,0.6333
98,-0.0365,0.9406,0.1926,0.4000,0.8074,0.6000
99,-0.1613,0.9366,0.2000,0.3852,0.8000,0.6148
100,-0.1126,0.9335,0.2074,0.4111,0.7926,0.5889
101,-0.0326,0.9293,0.1667,0.4259,0.8333,0.5741
102,-0.1004,0.9248,0.1741,0.3815,0.8259,0.6185
103,-0.1035,0.9216,0.1815,0.3630,0.8185,0.6370
104,-0.0657,0.9192,0.1519,0.3556,0.8481,0.6444
105,-0.1518,0.9134,0.1667,0.3556,0.8333,0.6444
106,-0.0718,0.9100,0.1926,0.3926,0.8074,0.6074
107,-0.1401,0.9059,0.1741,0.4037,0.8259,0.5963
108,-0.0783,0.9036,0.1963,0.4000,0.8037,0.6000
109,0.0256,0.8993,0.1926,0.3741,0.8074,0.6259
110,-0.0612,0.8965,0.1926,0.3519,0.8074,0.6481
111,0.0344,0.8932,0.2111,0.3630,0.7889,0.6370
112,-0.1108,0.8909,0.1815,0.3963,0.8185,0.6037
113,-0.0460,0.8880,0.1889,0.4222,0.8111,0.5778
114,-0.0790,0.8849,0.1889,0.3778,0.8111,0.6222
115,-0.0382,0.8797,0.1778,0.3778,0.8222,0.6222
116,-0.1427,0.8772,0.1815,0.3815,0.8185,0.6185
117,-0.1405,0.8748,0.2037,0.3815,0.7963,0.6185
118,-0.0646,0.8703,0.1926,0.3815,0.8074,0.6185
119,-0.0307,0.8691,0.1741,0.3593,0.8259,0.6407
120,-0.0530,0.8658,0.1630,0.4148,0.8370,0.5852
121,-0.0465,0.8619,0.1926,0.4222,0.8074,0.5778
122,-0.0357,0.8604,0.2074,0.3963,0.7926,0.6037
123,-0.1715,0.8585,0.1815,0.3926,0.8185,0.6074
124,0.0168,0.8562,0.1926,0.3963,0.8074,0.6037
125,-0.1321,0.8541,0.1704,0.4148,0.8296,0.5852
126,-0.0651,0.8531,0.1741,0.4222,0.8259,0.5778
127,-0.0715,0.8499,0.1593,0.3407,0.8407,0.6593
128,-0.1571,0.8472,0.1519,0.3852,0.8481,0.6148
129,0.0137,0.8443,0.1963,0.4222,0.8037,0.5778
130,0.0993,0.8423,0.2185,0.4370,0.7815,0.5630
131,0.0592,0.8397,0.2148,0.4370,0.7852,0.5630
132,-0.0723,0.8386,0.1852,0.3481,0.8148,0.6519
133,-0.1449,0.8358,0.1556,0.4037,0.8444,0.5963
134,-0.1287,0.8337,0.1444,0.3704,0.8556,0.6296
135,-0.1282,0.8308,0.1481,0.3778,0.8519,0.6222
136,-0.0367,0.8294,0.1889,0.3704,0.8111,0.6296
137,-0.0337,0.8278,0.1741,0.3778,0.8259,0.6222
138,-0.0181,0.8256,0.1963,0.4407,0.8037,0.5593
139,-0.0826,0.8235,0.2222,0.4111,0.7778,0.5889
140,-0.0978,0.8217,0.1704,0.3852,0.8296,0.6148
141,-0.1555,0.8213,0.1259,0.4000,0.8741,0.6000
142,-0.1115,0.8185,0.1778,0.3778,0.8222,0.6222
143,0.1132,0.8165,0.2259,0.3704,0.7741,0.6296
144,-0.0786,0.8147,0.1926,0.3926,0.8074,0.6074
145,-0.0262,0.8139,0.1852,0.3704,0.8148,0.6296
146,0.0011,0.8122,0.1815,0.3815,0.8185,0.6185
147,-0.0853,0.8111,0.1889,0.4370,0.8111,0.5630
148,0.0275,0.8091,0.2222,0.3889,0.7778,0.6111
149,0.0506,0.8070,0.1630,0.3889,0.8370,0.6111
150,0.0456,0.8058,0.2148,0.3667,0.7852,0.6333
151,-0.2941,0.8034,0.1296,0.3963,0.8704,0.6037
152,-0.1498,0.8024,0.1704,0.3889,0.8296,0.6111
153,-0.1935,0.8016,0.1741,0.3963,0.8259,0.6037
154,-0.0955,0.7987,0.2000,0.4074,0.8000,0.5926
155,-0.1046,0.7977,0.2148,0.4481,0.7852,0.5519
156,-0.0239,0.7975,0.2000,0.4037,0.8000,0.5963
157,-0.1296,0.7966,0.1926,0.3704,0.8074,0.6296
158,-0.2224,0.7959,0.1444,0.4222,0.8556,0.5778
159,-0.0506,0.7952,0.1778,0.4296,0.8222,0.5704
160,0.1243,0.7932,0.2370,0.4222,0.7630,0.5778
161,0.0100,0.7922,0.1889,0.4037,0.8111,0.5963
162,-0.0589,0.7903,0.1704,0.4370,0.8296,0.5630
163,0.1390,0.7887,0.2296,0.3889,0.7704,0.6111
164,0.0241,0.7871,0.1926,0.3963,0.8074,0.6037
165,0.0781,0.7856,0.2037,0.4222,0.7963,0.5778
166,-0.1030,0.7852,0.1444,0.4074,0.8556,0.5926
167,-0.1599,0.7837,0.1630,0.4481,0.8370,0.5519
168,-0.0288,0.7829,0.2037,0.3519,0.7963,0.6481
169,0.1876,0.7821,0.2778,0.4148,0.7222,0.5852
170,0.0409,0.7808,0.1630,0.4037,0.8370,0.5963
171,-0.0870,0.7790,0.1667,0.4333,0.8333,0.5667
172,-0.0120,0.7782,0.1778,0.3926,0.8222,0.6074
173,-0.0721,0.7771,0.1889,0.3963,0.8111,0.6037
174,-0.0994,0.7762,0.1519,0.3889,0.8481,0.6111
175,-0.1679,0.7754,0.1296,0.4519,0.8704,0.5481
176,-0.0739,0.7746,0.1667,0.4074,0.8333,0.5926
177,-0.0358,0.7732,0.1519,0.4148,0.8481,0.5852
178,-0.0943,0.7718,0.2037,0.3815,0.7963,0.6185
179,-0.0526,0.7712,0.2037,0.4074,0.7963,0.5926
180,-0.0748,0.7713,0.1667,0.4074,0.8333,0.5926
181,0.0049,0.7708,0.1630,0.4259,0.8370,0.5741
182,-0.0220,0.7702,0.1963,0.4111,0.8037,0.5889
183,-0.0024,0.7686,0.1852,0.4185,0.8148,0.5815
184,-0.0008,0.7668,0.2037,0.4074,0.7963,0.5926
185,-0.1321,0.7661,0.1593,0.4296,0.8407,0.5704
186,0.0151,0.7656,0.1852,0.3963,0.8148,0.6037
187,-0.2370,0.7649,0.1852,0.4444,0.8148,0.5556
188,-0.0514,0.7642,0.1815,0.4519,0.8185,0.5481
189,-0.0940,0.7634,0.1556,0.4111,0.8444,0.5889
190,-0.0331,0.7625,0.1593,0.4037,0.8407,0.5963
191,-0.2025,0.7624,0.1222,0.4000,0.8778,0.6000
192,0.0967,0.7610,0.2037,0.3889,0.7963,0.6111
193,0.0809,0.7609,0.1926,0.4630,0.8074,0.5370
