0,-0.1072,104.3229,0.0815,0.0815,0.9185,0.9185,3.4291279315948486,9.99999993922529e-09
1,0.0491,104.2050,0.1481,0.1481,0.8519,0.8519,3.272794008255005,9.99999993922529e-09
2,0.1868,104.2462,0.2593,0.2556,0.7407,0.7444,3.1350913047790527,9.99999993922529e-09
3,0.3170,104.4188,0.3333,0.3333,0.6667,0.6667,3.004924774169922,9.99999993922529e-09
4,0.4453,104.5769,0.4000,0.4000,0.6000,0.6000,2.876640558242798,9.99999993922529e-09
5,0.5774,104.8708,0.4704,0.4741,0.5296,0.5259,2.744501829147339,9.99999993922529e-09
6,0.7080,105.3100,0.5259,0.5222,0.4741,0.4778,2.6139559745788574,9.99999993922529e-09
7,0.8393,105.7761,0.5593,0.5593,0.4407,0.4407,2.4826443195343018,9.99999993922529e-09
8,0.9670,106.2822,0.6037,0.6074,0.3963,0.3926,2.3549063205718994,9.99999993922529e-09
9,1.0936,107.0066,0.6519,0.6556,0.3481,0.3444,2.228311538696289,9.99999993922529e-09
10,1.2136,107.6552,0.6741,0.6741,0.3259,0.3259,2.1082937717437744,9.99999993922529e-09
11,1.3274,108.3772,0.6815,0.6852,0.3185,0.3148,1.9945354461669922,9.99999993922529e-09
12,1.4326,109.2563,0.6889,0.6852,0.3111,0.3148,1.8893675804138184,9.99999993922529e-09
13,1.5320,110.1452,0.7037,0.7037,0.2963,0.2963,1.7898948192596436,9.99999993922529e-09
14,1.6187,111.0814,0.7296,0.7333,0.2704,0.2667,1.7031866312026978,9.99999993922529e-09
15,1.7037,111.9927,0.7407,0.7444,0.2593,0.2556,1.618209719657898,9.99999993922529e-09
16,1.7782,112.9946,0.7593,0.7593,0.2407,0.2407,1.5437077283859253,9.99999993922529e-09
17,1.8451,114.0207,0.7704,0.7704,0.2296,0.2296,1.47679603099823,9.99999993922529e-09
18,1.9055,115.0852,0.7704,0.7741,0.2296,0.2259,1.416460633277893,9.99999993922529e-09
19,1.9612,116.0295,0.7815,0.7815,0.2185,0.2185,1.3607759475708008,9.99999993922529e-09
20,2.0116,117.1874,0.7963,0.7963,0.2037,0.2037,1.310372233390808,9.99999993922529e-09
21,2.0581,118.2993,0.8000,0.7963,0.2000,0.2037,1.2638007402420044,9.99999993922529e-09
22,2.1009,119.1597,0.8111,0.8111,0.1889,0.1889,1.2210403680801392,9.99999993922529e-09
23,2.1406,120.1691,0.8148,0.8148,0.1852,0.1852,1.1812949180603027,9.99999993922529e-09
24,2.1718,121.1117,0.8222,0.8222,0.1778,0.1778,1.1501702070236206,9.99999993922529e-09
25,2.2003,122.1659,0.8222,0.8222,0.1778,0.1778,1.1216706037521362,9.99999993922529e-09
26,2.2318,123.1154,0.8222,0.8222,0.1778,0.1778,1.0901294946670532,9.99999993922529e-09
27,2.2557,124.0067,0.8259,0.8259,0.1741,0.1741,1.06626296043396,9.99999993922529e-09
28,2.2807,124.8190,0.8296,0.8333,0.1704,0.1667,1.0412381887435913,9.99999993922529e-09
29,2.3033,125.7905,0.8333,0.8333,0.1667,0.1667,1.018585443496704,9.99999993922529e-09
30,2.3254,126.6787,0.8259,0.8296,0.1741,0.1704,0.9965550303459167,9.99999993922529e-09
