0,-0.0886,107.9021,0.0963,0.1000,0.9037,0.9000,3.2485923767089844
1,0.0587,108.9371,0.1741,0.1704,0.8259,0.8296,2.9355099201202393
2,0.1874,110.2633,0.2296,0.2407,0.7704,0.7593,2.640684127807617
3,0.3105,111.9138,0.2852,0.2815,0.7148,0.7185,2.3442673683166504
4,0.4287,113.8788,0.3481,0.3556,0.6519,0.6444,2.049070358276367
5,0.5484,116.3620,0.3889,0.3889,0.6111,0.6111,1.740187406539917
6,0.6684,119.4086,0.4370,0.4370,0.5630,0.5630,1.4205962419509888
7,0.7919,123.2601,0.5037,0.5037,0.4963,0.4963,1.076185703277588
8,0.9167,128.0460,0.5556,0.5519,0.4444,0.4481,0.7083265781402588
9,1.0468,134.3113,0.6111,0.6111,0.3889,0.3889,0.2941110134124756
10,1.1738,142.5634,0.6407,0.6407,0.3593,0.3593,-0.16890835762023926
11,1.2983,154.3127,0.6704,0.6704,0.3296,0.3296,-0.7269754409790039
12,1.4130,171.5787,0.7148,0.7111,0.2852,0.2889,-1.427236795425415
13,1.5080,199.8766,0.7222,0.7222,0.2778,0.2778,-2.42478609085083
14,1.5705,250.6814,0.7222,0.7222,0.2778,0.2778,-4.050183296203613
15,1.6112,356.5548,0.7185,0.7185,0.2815,0.2815,-7.372114658355713
16,1.6340,584.9516,0.6963,0.6963,0.3037,0.3037,-14.91836166381836
17,1.6508,1093.1113,0.6741,0.6741,0.3259,0.3259,-33.543663024902344
18,1.6547,2098.9524,0.7037,0.7037,0.2963,0.2963,-75.40065002441406
19,1.5941,3996.7280,0.6630,0.6630,0.3370,0.3370,-164.61825561523438
20,nan,nan,0.0963,0.0963,0.9037,0.9037,nan
21,nan,nan,0.0963,0.0963,0.9037,0.9037,nan
22,nan,nan,0.0963,0.0963,0.9037,0.9037,nan
23,nan,nan,0.0963,0.0963,0.9037,0.9037,nan
24,nan,nan,0.0963,0.0963,0.9037,0.9037,nan
25,nan,nan,0.0963,0.0963,0.9037,0.9037,nan
26,nan,nan,0.0963,0.0963,0.9037,0.9037,nan
27,nan,nan,0.0963,0.0963,0.9037,0.9037,nan
28,nan,nan,0.0963,0.0963,0.9037,0.9037,nan
29,nan,nan,0.0963,0.0963,0.9037,0.9037,nan
30,nan,nan,0.0963,0.0963,0.9037,0.9037,nan
31,nan,nan,0.0963,0.0963,0.9037,0.9037,nan
32,nan,nan,0.0963,0.0963,0.9037,0.9037,nan
33,nan,nan,0.0963,0.0963,0.9037,0.9037,nan
34,nan,nan,0.0963,0.0963,0.9037,0.9037,nan
35,nan,nan,0.0963,0.0963,0.9037,0.9037,nan
36,nan,nan,0.0963,0.0963,0.9037,0.9037,nan
37,nan,nan,0.0963,0.0963,0.9037,0.9037,nan
38,nan,nan,0.0963,0.0963,0.9037,0.9037,nan
39,nan,nan,0.0963,0.0963,0.9037,0.9037,nan
40,nan,nan,0.0963,0.0963,0.9037,0.9037,nan
41,nan,nan,0.0963,0.0963,0.9037,0.9037,nan
42,nan,nan,0.0963,0.0963,0.9037,0.9037,nan
43,nan,nan,0.0963,0.0963,0.9037,0.9037,nan
44,nan,nan,0.0963,0.0963,0.9037,0.9037,nan
