0,2.8348,1821.6256,0.9054,0.9055,0.0946,0.0945
1,2.9562,1819.3212,0.9292,0.9293,0.0708,0.0707
2,3.0055,1826.3177,0.9360,0.9361,0.0640,0.0639
3,2.9960,1839.1725,0.9322,0.9322,0.0678,0.0678
4,3.0729,1832.4315,0.9487,0.9488,0.0513,0.0512
5,3.1081,1835.0295,0.9578,0.9579,0.0422,0.0421
6,3.1191,1836.3984,0.9582,0.9582,0.0418,0.0418
7,3.1401,1843.3132,0.9619,0.9618,0.0381,0.0382
8,3.1479,1824.1156,0.9630,0.9631,0.0370,0.0369
9,3.1592,1827.0503,0.9657,0.9658,0.0343,0.0342
10,3.1749,1830.6855,0.9701,0.9701,0.0299,0.0299
11,3.2030,1828.8213,0.9769,0.9770,0.0231,0.0230
12,3.2034,1821.6906,0.9759,0.9759,0.0241,0.0241
13,3.2164,1832.9976,0.9794,0.9794,0.0206,0.0206
14,3.2162,1822.6113,0.9783,0.9784,0.0217,0.0216
15,3.2098,1833.9949,0.9762,0.9762,0.0238,0.0238
16,3.2176,1825.8555,0.9779,0.9779,0.0221,0.0221
17,3.2307,1823.4130,0.9826,0.9826,0.0174,0.0174
18,3.2370,1843.3109,0.9836,0.9838,0.0164,0.0162
19,3.2460,1840.9264,0.9852,0.9852,0.0148,0.0148
20,3.2500,1856.7410,0.9863,0.9864,0.0137,0.0136
21,3.2481,1847.6547,0.9850,0.9851,0.0150,0.0149
22,3.2445,1842.6569,0.9841,0.9842,0.0159,0.0158
23,3.2566,1841.4241,0.9874,0.9874,0.0126,0.0126
24,3.2523,1851.5643,0.9860,0.9861,0.0140,0.0139
25,3.2627,1859.7188,0.9880,0.9880,0.0120,0.0120
26,3.2657,1868.8417,0.9891,0.9891,0.0109,0.0109
27,3.2711,1851.6952,0.9904,0.9904,0.0096,0.0096
28,3.2717,1847.0673,0.9909,0.9910,0.0091,0.0090
29,3.2737,1855.1029,0.9905,0.9906,0.0095,0.0094
30,3.2745,1861.0621,0.9909,0.9909,0.0091,0.0091
31,3.2767,1867.7538,0.9914,0.9914,0.0086,0.0086
