0,1.4385,1672.0522,0.9077,0.9070,0.0923,0.0930
1,2.4436,1681.9980,0.9463,0.9456,0.0537,0.0544
2,2.8383,1691.0216,0.9555,0.9555,0.0445,0.0445
3,3.0104,1698.9948,0.9699,0.9699,0.0301,0.0301
4,3.0990,1704.2487,0.9777,0.9771,0.0223,0.0229
5,3.1510,1711.0203,0.9830,0.9830,0.0170,0.0170
6,3.1855,1716.3215,0.9889,0.9895,0.0111,0.0105
7,3.2106,1720.7070,0.9902,0.9902,0.0098,0.0098
8,3.2264,1725.4469,0.9915,0.9915,0.0085,0.0085
9,3.2413,1729.8160,0.9941,0.9941,0.0059,0.0059
10,3.2509,1733.4214,0.9948,0.9948,0.0052,0.0052
11,3.2600,1738.5962,0.9967,0.9967,0.0033,0.0033
12,3.2685,1741.5791,0.9974,0.9974,0.0026,0.0026
13,3.2735,1744.6088,0.9967,0.9967,0.0033,0.0033
14,3.2780,1746.7134,0.9974,0.9974,0.0026,0.0026
15,3.2809,1749.7430,0.9980,0.9980,0.0020,0.0020
16,3.2873,1753.0509,0.9993,0.9993,0.0007,0.0007
17,3.2902,1754.4471,0.9993,0.9993,0.0007,0.0007
18,3.2929,1755.9182,0.9993,0.9993,0.0007,0.0007
19,3.2958,1757.8138,0.9993,0.9993,0.0007,0.0007
20,3.2981,1759.9178,0.9993,0.9993,0.0007,0.0007
21,3.2999,1761.6301,1.0000,1.0000,0.0000,0.0000
22,3.3017,1763.1433,1.0000,1.0000,0.0000,0.0000
23,3.3027,1766.0005,1.0000,1.0000,0.0000,0.0000
24,3.3031,1768.6528,1.0000,1.0000,0.0000,0.0000
25,3.3057,1770.4413,1.0000,1.0000,0.0000,0.0000
26,3.3063,1771.6348,1.0000,1.0000,0.0000,0.0000
27,3.3076,1774.2888,1.0000,1.0000,0.0000,0.0000
28,3.3085,1776.4113,1.0000,1.0000,0.0000,0.0000
29,3.3095,1778.2208,1.0000,1.0000,0.0000,0.0000
30,3.3101,1779.4084,1.0000,1.0000,0.0000,0.0000
31,3.3106,1780.6949,1.0000,1.0000,0.0000,0.0000
32,3.3113,1782.1642,1.0000,1.0000,0.0000,0.0000
33,3.3118,1783.6145,1.0000,1.0000,0.0000,0.0000
34,3.3124,1784.4401,1.0000,1.0000,0.0000,0.0000
35,3.3128,1785.9152,1.0000,1.0000,0.0000,0.0000
36,3.3132,1786.7482,1.0000,1.0000,0.0000,0.0000
37,3.3136,1788.2786,1.0000,1.0000,0.0000,0.0000
38,3.3141,1789.1912,1.0000,1.0000,0.0000,0.0000
