0,-0.0265,104.1961,0.1000,0.1000,0.9000,0.9000,13.612344741821289
1,0.0534,101.9894,0.1593,0.1630,0.8407,0.8370,13.164238929748535
2,0.1339,99.6091,0.2222,0.2222,0.7778,0.7778,12.711505889892578
3,0.2154,96.7384,0.2370,0.2519,0.7630,0.7481,12.220368385314941
4,0.3014,93.2312,0.3074,0.3074,0.6926,0.6926,11.680017471313477
5,0.3903,88.7766,0.3222,0.3333,0.6778,0.6667,11.062445640563965
6,0.4814,83.3228,0.4074,0.3926,0.5926,0.6074,10.371027946472168
7,0.5625,76.4738,0.4259,0.4481,0.5741,0.5519,9.58299446105957
8,0.6396,68.2965,0.4704,0.4852,0.5296,0.5148,8.705422401428223
9,0.7247,58.6953,0.4778,0.4963,0.5222,0.5037,7.71833610534668
10,0.7678,48.2501,0.4815,0.5593,0.5185,0.4407,6.725409507751465
11,0.8318,37.8512,0.5074,0.5963,0.4926,0.4037,5.737202167510986
12,0.7930,29.0057,0.4481,0.6222,0.5519,0.3778,5.001958847045898
13,0.8053,22.4985,0.4074,0.6148,0.5926,0.3852,4.425410747528076
14,0.8267,18.1055,0.4370,0.6148,0.5630,0.3852,4.025231838226318
15,0.8460,14.9404,0.4630,0.6407,0.5370,0.3593,3.7342417240142822
16,0.9471,12.5647,0.4333,0.6815,0.5667,0.3185,3.430083990097046
17,1.0070,10.8218,0.4778,0.6630,0.5222,0.3370,3.221555233001709
18,1.0171,9.4811,0.4704,0.6741,0.5296,0.3259,3.097395420074463
19,1.0932,8.6612,0.4815,0.6852,0.5185,0.3148,2.951376438140869
20,0.9115,8.1762,0.4667,0.7037,0.5333,0.2963,3.0913655757904053
21,1.0047,7.9199,0.4444,0.7259,0.5556,0.2741,2.975665330886841
22,1.1045,7.8192,0.5111,0.7481,0.4889,0.2519,2.8663063049316406
23,1.1139,7.6742,0.5296,0.7296,0.4704,0.2704,2.8437726497650146
24,1.3447,7.7834,0.5778,0.7519,0.4222,0.2481,2.62080454826355
25,1.2619,8.0128,0.5778,0.7556,0.4222,0.2444,2.7214267253875732
26,1.2910,7.9310,0.5444,0.7741,0.4556,0.2259,2.684352159500122
