0,0.1931,103.2636,0.2778,0.2852,0.7222,0.7148,3.128821611404419
1,0.3203,103.3418,0.3407,0.3407,0.6593,0.6593,3.0016467571258545
2,0.4420,103.4124,0.4148,0.4148,0.5852,0.5852,2.8799479007720947
3,0.5658,103.5739,0.4704,0.4778,0.5296,0.5222,2.7561283111572266
4,0.6926,103.7532,0.5259,0.5296,0.4741,0.4704,2.6292881965637207
5,0.8222,104.0268,0.5741,0.5704,0.4259,0.4296,2.49971866607666
6,0.9557,104.3114,0.6074,0.6074,0.3926,0.3926,2.366244316101074
7,1.0863,104.6402,0.6222,0.6222,0.3778,0.3778,2.235640525817871
8,1.2179,105.0983,0.6444,0.6481,0.3556,0.3519,2.1040546894073486
9,1.3445,105.5646,0.6741,0.6704,0.3259,0.3296,1.9774233102798462
10,1.4692,106.1729,0.7185,0.7222,0.2815,0.2778,1.852728009223938
11,1.5871,106.7551,0.7630,0.7704,0.2370,0.2296,1.7347840070724487
12,1.6927,107.6945,0.7815,0.7852,0.2185,0.2148,1.6292368173599243
13,1.7863,108.4704,0.8037,0.8074,0.1963,0.1926,1.5356218814849854
14,1.8737,109.3536,0.8148,0.8185,0.1852,0.1815,1.4482468366622925
15,1.9483,110.1493,0.8259,0.8222,0.1741,0.1778,1.3736056089401245
16,2.0135,111.1139,0.8333,0.8370,0.1667,0.1630,1.3084681034088135
17,2.0736,111.9959,0.8370,0.8370,0.1630,0.1630,1.248297929763794
18,2.1296,112.9727,0.8370,0.8370,0.1630,0.1630,1.192372441291809
19,2.1800,113.9704,0.8407,0.8407,0.1593,0.1593,1.1419456005096436
20,2.2222,114.9783,0.8407,0.8481,0.1593,0.1519,1.0997751951217651
21,2.2612,115.9326,0.8481,0.8481,0.1519,0.1519,1.0607237815856934
22,2.2958,117.0611,0.8556,0.8519,0.1444,0.1481,1.0261495113372803
23,2.3269,118.1548,0.8519,0.8519,0.1481,0.1481,0.9950332045555115
24,2.3582,119.1679,0.8519,0.8481,0.1481,0.1519,0.963707447052002
25,2.3840,120.1593,0.8519,0.8519,0.1481,0.1481,0.9379588961601257
26,2.4063,121.0973,0.8519,0.8556,0.1481,0.1444,0.9156544804573059
27,2.4271,121.8960,0.8481,0.8519,0.1519,0.1481,0.8948530554771423
28,2.4485,122.9240,0.8556,0.8519,0.1444,0.1481,0.8734617829322815
29,2.4660,123.7810,0.8556,0.8556,0.1444,0.1444,0.8559010624885559
30,2.4852,124.7216,0.8593,0.8556,0.1407,0.1444,0.8366879224777222
31,2.5005,125.6343,0.8519,0.8519,0.1481,0.1481,0.8214608430862427
32,2.5132,126.6460,0.8630,0.8630,0.1370,0.1370,0.8087313175201416
