0,0.1921,103.2907,0.2852,0.2852,0.7148,0.7148,3.129823923110962
1,0.3200,103.3855,0.3407,0.3370,0.6593,0.6630,3.0019617080688477
2,0.4457,103.4567,0.4148,0.4148,0.5852,0.5852,2.8762366771698
3,0.5718,103.5611,0.4889,0.4815,0.5111,0.5185,2.750082015991211
4,0.7011,103.7744,0.5296,0.5370,0.4704,0.4630,2.6207799911499023
5,0.8347,104.0046,0.5815,0.5815,0.4185,0.4185,2.487179756164551
6,0.9686,104.2989,0.6111,0.6148,0.3889,0.3852,2.353367805480957
7,1.0966,104.7262,0.6259,0.6259,0.3741,0.3741,2.2253637313842773
8,1.2269,105.2017,0.6444,0.6519,0.3556,0.3481,2.095045566558838
9,1.3549,105.6419,0.6741,0.6815,0.3259,0.3185,1.9670087099075317
10,1.4779,106.1326,0.7259,0.7222,0.2741,0.2778,1.8440265655517578
11,1.5949,106.7588,0.7704,0.7630,0.2296,0.2370,1.7269800901412964
12,1.6963,107.5006,0.7815,0.7889,0.2185,0.2111,1.625667929649353
13,1.7954,108.2126,0.8074,0.8074,0.1926,0.1926,1.5265649557113647
14,1.8727,109.0783,0.8148,0.8148,0.1852,0.1852,1.4491780996322632
15,1.9494,109.9224,0.8333,0.8259,0.1667,0.1741,1.3725545406341553
16,2.0193,110.8852,0.8296,0.8259,0.1704,0.1741,1.3026496171951294
17,2.0778,111.8119,0.8370,0.8370,0.1630,0.1630,1.2441636323928833
18,2.1354,112.7667,0.8370,0.8370,0.1630,0.1630,1.186513900756836
19,2.1834,113.7019,0.8407,0.8407,0.1593,0.1593,1.1384904384613037
20,2.2235,114.7661,0.8444,0.8444,0.1556,0.1556,1.0984001159667969
21,2.2573,115.9748,0.8444,0.8481,0.1556,0.1519,1.0646147727966309
22,2.2941,116.7717,0.8481,0.8519,0.1519,0.1481,1.027860403060913
23,2.3270,117.7808,0.8556,0.8556,0.1444,0.1444,0.994931161403656
24,2.3546,118.8216,0.8519,0.8556,0.1481,0.1444,0.9673701524734497
25,2.3781,119.6842,0.8556,0.8556,0.1444,0.1444,0.943828284740448
26,2.4070,120.7105,0.8556,0.8556,0.1444,0.1444,0.9149181842803955
