0,0.0612,104.6857,0.1704,0.1741,0.8296,0.8259,3.2606799602508545,9.999999717180685e-10
1,0.1966,104.4761,0.2259,0.2259,0.7741,0.7741,3.125333786010742,9.999999717180685e-10
2,0.3163,104.4465,0.2778,0.2778,0.7222,0.7222,3.0056240558624268,9.999999717180685e-10
3,0.4345,104.5269,0.3481,0.3407,0.6519,0.6593,2.8873956203460693,9.999999717180685e-10
4,0.5494,104.6627,0.4815,0.4963,0.5185,0.5037,2.77252459526062,9.999999717180685e-10
5,0.6746,104.9409,0.5963,0.6074,0.4037,0.3926,2.6472949981689453,9.999999717180685e-10
6,0.8014,105.2861,0.6481,0.6556,0.3519,0.3444,2.5205113887786865,9.999999717180685e-10
7,0.9364,105.7110,0.6704,0.6704,0.3296,0.3296,2.385549783706665,9.999999717180685e-10
8,1.0687,106.1574,0.7074,0.7000,0.2926,0.3000,2.2532408237457275,9.999999717180685e-10
9,1.2032,106.7590,0.7074,0.7111,0.2926,0.2889,2.1187524795532227,9.999999717180685e-10
10,1.3316,107.4548,0.7111,0.7037,0.2889,0.2963,1.9902886152267456,9.999999717180685e-10
11,1.4549,108.3488,0.7148,0.7074,0.2852,0.2926,1.867043375968933,9.999999717180685e-10
12,1.5719,109.5132,0.7259,0.7296,0.2741,0.2704,1.7500468492507935,9.999999717180685e-10
13,1.6796,110.7313,0.7556,0.7630,0.2444,0.2370,1.6423763036727905,9.999999717180685e-10
14,1.7787,111.9683,0.7778,0.7778,0.2222,0.2222,1.5432748794555664,9.999999717180685e-10
15,1.8672,113.2650,0.7815,0.7852,0.2185,0.2148,1.4546821117401123,9.999999717180685e-10
16,1.9438,114.6669,0.7926,0.7926,0.2074,0.2074,1.378169298171997,9.999999717180685e-10
17,2.0171,116.2478,0.8000,0.8037,0.2000,0.1963,1.304804801940918,9.999999717180685e-10
18,2.0785,117.5907,0.8000,0.8000,0.2000,0.2000,1.243440866470337,9.999999717180685e-10
19,2.1361,118.8950,0.8037,0.8000,0.1963,0.2000,1.1858083009719849,9.999999717180685e-10
20,2.1854,120.3582,0.8000,0.7963,0.2000,0.2037,1.136555552482605,9.999999717180685e-10
21,2.2304,121.9366,0.8037,0.8037,0.1963,0.1963,1.091570496559143,9.999999717180685e-10
22,2.2647,123.5209,0.8148,0.8222,0.1852,0.1778,1.0571820735931396,9.999999717180685e-10
23,2.3025,125.0591,0.8222,0.8222,0.1778,0.1778,1.0194538831710815,9.999999717180685e-10
24,2.3331,126.4377,0.8222,0.8222,0.1778,0.1778,0.9888739585876465,9.999999717180685e-10
25,2.3655,127.7234,0.8259,0.8296,0.1741,0.1704,0.9564282298088074,9.999999717180685e-10
26,2.3879,129.0824,0.8333,0.8333,0.1667,0.1667,0.9340014457702637,9.999999717180685e-10
27,2.4113,130.3765,0.8407,0.8370,0.1593,0.1630,0.9106615781784058,9.999999717180685e-10
28,2.4279,131.7044,0.8333,0.8333,0.1667,0.1667,0.8940560221672058,9.999999717180685e-10
29,2.4502,133.0131,0.8370,0.8370,0.1630,0.1630,0.8717576265335083,9.999999717180685e-10
30,2.4650,134.1879,0.8407,0.8407,0.1593,0.1593,0.856940746307373,9.999999717180685e-10
31,2.4825,135.3324,0.8481,0.8481,0.1519,0.1519,0.8394051790237427,9.999999717180685e-10
32,2.4947,136.3996,0.8444,0.8519,0.1556,0.1481,0.8272038102149963,9.999999717180685e-10
33,2.5056,137.5728,0.8481,0.8519,0.1519,0.1481,0.8163528442382812,9.999999717180685e-10
34,2.5208,138.6950,0.8556,0.8556,0.1444,0.1444,0.801167368888855,9.999999717180685e-10
35,2.5324,139.7742,0.8519,0.8556,0.1481,0.1444,0.7895612120628357,9.999999717180685e-10
36,2.5429,140.7682,0.8481,0.8556,0.1519,0.1444,0.7790266275405884,9.999999717180685e-10
37,2.5537,141.7656,0.8556,0.8556,0.1444,0.1444,0.7682539224624634,9.999999717180685e-10
38,2.5639,142.8202,0.8556,0.8556,0.1444,0.1444,0.7580496072769165,9.999999717180685e-10
39,2.5689,143.8507,0.8519,0.8556,0.1481,0.1444,0.7530391216278076,9.999999717180685e-10
40,2.5777,144.7370,0.8556,0.8556,0.1444,0.1444,0.7442046403884888,9.999999717180685e-10
41,2.5850,145.6096,0.8556,0.8556,0.1444,0.1444,0.7368899583816528,9.999999717180685e-10
42,2.5895,146.7464,0.8556,0.8556,0.1444,0.1444,0.7324724793434143,9.999999717180685e-10
43,2.5985,147.6776,0.8519,0.8556,0.1481,0.1444,0.7234668731689453,9.999999717180685e-10
44,2.6045,148.6907,0.8593,0.8556,0.1407,0.1444,0.7174559831619263,9.999999717180685e-10
45,2.6086,149.4607,0.8556,0.8556,0.1444,0.1444,0.7133158445358276,9.999999717180685e-10
46,2.6130,150.2414,0.8593,0.8593,0.1407,0.1407,0.7089115977287292,9.999999717180685e-10
47,2.6221,150.9481,0.8593,0.8593,0.1407,0.1407,0.6998476982116699,9.999999717180685e-10
48,2.6243,151.6547,0.8593,0.8593,0.1407,0.1407,0.6976050734519958,9.999999717180685e-10
49,2.6280,152.6087,0.8593,0.8593,0.1407,0.1407,0.6938886046409607,9.999999717180685e-10
50,2.6341,153.3643,0.8630,0.8630,0.1370,0.1370,0.6878491044044495,9.999999717180685e-10
51,2.6383,153.9810,0.8630,0.8630,0.1370,0.1370,0.6836295127868652,9.999999717180685e-10
52,2.6391,154.7803,0.8630,0.8630,0.1370,0.1370,0.6828294396400452,9.999999717180685e-10
53,2.6478,155.4215,0.8593,0.8593,0.1407,0.1407,0.6741067171096802,9.999999717180685e-10
54,2.6504,155.9844,0.8593,0.8593,0.1407,0.1407,0.6715739965438843,9.999999717180685e-10
55,2.6542,156.6467,0.8593,0.8593,0.1407,0.1407,0.6677176356315613,9.999999717180685e-10
56,2.6572,157.3393,0.8593,0.8593,0.1407,0.1407,0.6647709012031555,9.999999717180685e-10
57,2.6596,158.0039,0.8593,0.8593,0.1407,0.1407,0.6623456478118896,9.999999717180685e-10
58,2.6615,158.5565,0.8593,0.8593,0.1407,0.1407,0.660416305065155,9.999999717180685e-10
59,2.6675,159.0706,0.8593,0.8593,0.1407,0.1407,0.6544379591941833,9.999999717180685e-10
60,2.6712,159.7310,0.8593,0.8593,0.1407,0.1407,0.6507165431976318,9.999999717180685e-10
61,2.6711,160.3896,0.8630,0.8667,0.1370,0.1333,0.6508370637893677,9.999999717180685e-10
62,2.6741,161.0475,0.8667,0.8667,0.1333,0.1333,0.6478477120399475,9.999999717180685e-10
63,2.6766,161.6377,0.8630,0.8667,0.1370,0.1333,0.6453660726547241,9.999999717180685e-10
64,2.6793,162.1685,0.8593,0.8593,0.1407,0.1407,0.642672061920166,9.999999717180685e-10
65,2.6838,162.8312,0.8667,0.8667,0.1333,0.1333,0.6381680369377136,9.999999717180685e-10
66,2.6831,163.2966,0.8630,0.8630,0.1370,0.1370,0.6388267874717712,9.999999717180685e-10
67,2.6883,163.9037,0.8667,0.8667,0.1333,0.1333,0.6336249113082886,9.999999717180685e-10
68,2.6908,164.4098,0.8667,0.8630,0.1333,0.1370,0.6311764717102051,9.999999717180685e-10
69,2.6893,164.8965,0.8667,0.8667,0.1333,0.1333,0.6326403617858887,9.999999717180685e-10
70,2.6918,165.3648,0.8667,0.8667,0.1333,0.1333,0.6301664113998413,9.999999717180685e-10
71,2.6935,165.9044,0.8704,0.8704,0.1296,0.1296,0.6284580826759338,9.999999717180685e-10
72,2.6960,166.3548,0.8667,0.8667,0.1333,0.1333,0.6259756684303284,9.999999717180685e-10
73,2.6954,166.7985,0.8667,0.8704,0.1333,0.1296,0.6265335083007812,9.999999717180685e-10
74,2.6965,167.2365,0.8704,0.8704,0.1296,0.1296,0.6254315376281738,9.999999717180685e-10
75,2.7000,167.6969,0.8667,0.8667,0.1333,0.1333,0.6219351887702942,9.999999717180685e-10
76,2.7034,168.0431,0.8704,0.8704,0.1296,0.1296,0.6185737252235413,9.999999717180685e-10
77,2.7036,168.4539,0.8704,0.8704,0.1296,0.1296,0.6182834506034851,9.999999717180685e-10
78,2.7079,168.8988,0.8704,0.8704,0.1296,0.1296,0.6139853000640869,9.999999717180685e-10
79,2.7074,169.4027,0.8704,0.8704,0.1296,0.1296,0.6144900321960449,9.999999717180685e-10
80,2.7088,169.7950,0.8667,0.8704,0.1333,0.1296,0.6131443977355957,9.999999717180685e-10
81,2.7099,170.1349,0.8704,0.8704,0.1296,0.1296,0.6120514869689941,9.999999717180685e-10
82,2.7117,170.5406,0.8667,0.8704,0.1333,0.1296,0.6102519035339355,9.999999717180685e-10
83,2.7132,170.9118,0.8704,0.8704,0.1296,0.1296,0.6086923480033875,9.999999717180685e-10
84,2.7141,171.2138,0.8704,0.8704,0.1296,0.1296,0.6078243255615234,9.999999717180685e-10
85,2.7146,171.5606,0.8704,0.8704,0.1296,0.1296,0.6073058843612671,9.999999717180685e-10
86,2.7167,171.9703,0.8667,0.8667,0.1333,0.1333,0.6052643060684204,9.999999717180685e-10
87,2.7206,172.4035,0.8704,0.8667,0.1296,0.1333,0.6013308763504028,9.999999717180685e-10
88,2.7175,172.8321,0.8704,0.8704,0.1296,0.1296,0.6044088006019592,9.999999717180685e-10
89,2.7196,173.1823,0.8704,0.8704,0.1296,0.1296,0.6023387312889099,9.999999717180685e-10
90,2.7220,173.5954,0.8667,0.8667,0.1333,0.1333,0.5999561548233032,9.999999717180685e-10
91,2.7216,173.9938,0.8667,0.8667,0.1333,0.1333,0.6003223657608032,9.999999717180685e-10
92,2.7201,174.3132,0.8667,0.8667,0.1333,0.1333,0.6018741726875305,9.999999717180685e-10
93,2.7227,174.6399,0.8667,0.8667,0.1333,0.1333,0.5992496609687805,9.999999717180685e-10
94,2.7227,174.9913,0.8667,0.8667,0.1333,0.1333,0.5992714166641235,9.999999717180685e-10
95,2.7277,175.3703,0.8704,0.8667,0.1296,0.1333,0.5942376255989075,9.999999717180685e-10
96,2.7270,175.6932,0.8704,0.8667,0.1296,0.1333,0.5949515104293823,9.999999717180685e-10
97,2.7302,176.0780,0.8667,0.8667,0.1333,0.1333,0.5917395353317261,9.999999717180685e-10
98,2.7293,176.4018,0.8667,0.8667,0.1333,0.1333,0.5926599502563477,9.999999717180685e-10
99,2.7295,176.6432,0.8667,0.8667,0.1333,0.1333,0.5924381613731384,9.999999717180685e-10
100,2.7299,176.9661,0.8667,0.8667,0.1333,0.1333,0.591991662979126,9.999999717180685e-10
101,2.7315,177.2356,0.8667,0.8667,0.1333,0.1333,0.5904631614685059,9.999999717180685e-10
102,2.7323,177.5385,0.8704,0.8667,0.1296,0.1333,0.5896108746528625,9.999999717180685e-10
103,2.7308,177.7581,0.8667,0.8667,0.1333,0.1333,0.5911100506782532,9.999999717180685e-10
104,2.7330,178.0381,0.8667,0.8667,0.1333,0.1333,0.5889723300933838,9.999999717180685e-10
105,2.7319,178.3334,0.8704,0.8667,0.1296,0.1333,0.589988648891449,9.999999717180685e-10
106,2.7342,178.5577,0.8704,0.8667,0.1296,0.1333,0.5877638459205627,9.999999717180685e-10
107,2.7365,178.8777,0.8704,0.8667,0.1296,0.1333,0.585463285446167,9.999999717180685e-10
108,2.7369,179.1337,0.8667,0.8667,0.1333,0.1333,0.5850381255149841,9.999999717180685e-10
109,2.7366,179.3842,0.8704,0.8667,0.1296,0.1333,0.5853441953659058,9.999999717180685e-10
110,2.7370,179.6463,0.8667,0.8704,0.1333,0.1296,0.5849010944366455,9.999999717180685e-10
111,2.7380,179.9230,0.8704,0.8667,0.1296,0.1333,0.5839419960975647,9.999999717180685e-10
112,2.7413,180.2009,0.8704,0.8704,0.1296,0.1296,0.5806429386138916,9.999999717180685e-10
113,2.7393,180.4162,0.8667,0.8704,0.1333,0.1296,0.5826596617698669,9.999999717180685e-10
114,2.7406,180.6332,0.8667,0.8667,0.1333,0.1333,0.5812914371490479,9.999999717180685e-10
115,2.7392,180.8771,0.8667,0.8704,0.1333,0.1296,0.5827308893203735,9.999999717180685e-10
116,2.7414,181.0412,0.8778,0.8741,0.1222,0.1259,0.5805484652519226,9.999999717180685e-10
117,2.7419,181.3313,0.8704,0.8778,0.1296,0.1222,0.5800601840019226,9.999999717180685e-10
118,2.7408,181.5366,0.8741,0.8667,0.1259,0.1333,0.5811210870742798,9.999999717180685e-10
119,2.7421,181.7205,0.8741,0.8741,0.1259,0.1259,0.5797884464263916,9.999999717180685e-10
120,2.7428,181.8481,0.8741,0.8778,0.1259,0.1222,0.579168975353241,9.999999717180685e-10
121,2.7443,182.0903,0.8778,0.8778,0.1222,0.1222,0.577628493309021,9.999999717180685e-10
122,2.7428,182.4028,0.8815,0.8778,0.1185,0.1222,0.5791676044464111,9.999999717180685e-10
123,2.7451,182.6340,0.8815,0.8778,0.1185,0.1222,0.5768652558326721,9.999999717180685e-10
124,2.7451,182.8335,0.8741,0.8778,0.1259,0.1222,0.576779305934906,9.999999717180685e-10
125,2.7440,183.0333,0.8778,0.8815,0.1222,0.1185,0.5779253840446472,9.999999717180685e-10
126,2.7456,183.1732,0.8741,0.8815,0.1259,0.1185,0.5763311982154846,9.999999717180685e-10
127,2.7441,183.4211,0.8778,0.8778,0.1222,0.1222,0.577792763710022,9.999999717180685e-10
128,2.7456,183.6286,0.8815,0.8778,0.1185,0.1222,0.5763437747955322,9.999999717180685e-10
129,2.7470,183.8308,0.8815,0.8778,0.1185,0.1222,0.5749508738517761,9.999999717180685e-10
130,2.7465,184.0340,0.8852,0.8815,0.1148,0.1185,0.5754393339157104,9.999999717180685e-10
131,2.7471,184.2226,0.8778,0.8815,0.1222,0.1185,0.574843168258667,9.999999717180685e-10
132,2.7470,184.4404,0.8778,0.8815,0.1222,0.1185,0.5749762058258057,9.999999717180685e-10
133,2.7484,184.6294,0.8778,0.8815,0.1222,0.1185,0.5735635757446289,9.999999717180685e-10
134,2.7479,184.7791,0.8815,0.8815,0.1185,0.1185,0.5740116238594055,9.999999717180685e-10
