0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.951259458664790669e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.909787693653579088e-02,2.577987244759099086e-02,-3.607290538175768335e-02,8.112365431933254642e-03,-1.441687343076848010e-02,3.381947932014741504e-02,1.827886939759939058e-03,2.650547569212888255e-03,-8.426396078961806771e-03,1.799106310338919462e-03
1.025165466388049248e-03,1.309121073113052834e-03,-1.217388398077541654e-03,-9.966588524894910428e-01,-8.343449483846318874e-04,-3.238400081043875823e-03,-6.784911179154939388e-03,1.565645684819888181e-02,1.517120916860555807e-02,-4.568818648434437753e-03,-5.916847467084980321e-03,-3.412912376339480129e-03,5.807267869638764284e-03,-1.243557757165860019e-04,9.027557045690712571e-04,2.054067199859519691e-03,-4.433020346398067538e-03,9.678325255915852954e-04,-5.481701431040669585e-04,2.250603755271800071e-04,2.863827730307490693e-04,-1.900426630439974404e-04,7.884541799044863380e-04,8.825029098046922925e-05,1.310738883600860109e-03,-8.614526435926093191e-05,2.928563989833977825e-04,7.526778094564170324e-04,-8.818139639775686488e-05,1.459818003725584265e-06,-1.176974725190151755e-04,1.189031858946617507e-03,-6.721449992944523695e-05,1.186673107191558161e-04,4.238435555033446319e-04,-1.820598735967422679e-04,-1.038550740926416421e-03,2.444587799516830147e-04,-5.596563716210308464e-05,-5.265142819549107614e-04,-2.116392799746884637e-04,5.685689676525002099e-04,2.458029975557439169e-05,4.798211900813040623e-05,9.383478504889817239e-05,-2.373258570990395371e-05,-5.798873626259724352e-05,3.447297260916933341e-04,6.116522710220106789e-04,3.467120556324756195e-04,-4.768371571615738773e-04,2.610192972940344721e-04,-2.873635895508618913e-05,1.216439733890701126e-04,-1.193941544089043797e-04,1.193121577511184548e-04,4.477803182171599238e-04,-2.388659114785442227e-04,-6.281762578913880788e-04,-3.812797192763596032e-04,5.704120874264008217e-04,2.532163694020101298e-04,8.065217273630606630e-04,-1.097032656699717780e-03,2.897966294446611491e-04,6.227657351664900537e-05,8.533429618604249567e-05,7.084090749130406281e-04,-1.271875957303279835e-03,-3.993156597601830852e-04,1.893725945074556990e-03,1.908400912624165025e-03,-2.863185084875425994e-03,7.921096923760468104e-05,-1.548724424925889418e-03,-1.526563959696170284e-03,-1.545040649479985817e-04,-2.857273784711468131e-03,-2.193901763529232027e-04,1.164341586709343379e-03,3.142519748302508367e-03,-2.880649626458450970e-03,2.443886695761391531e-02,-4.635057535442146937e-02,-1.195624575837495908e-03,2.276241581952918175e-03,5.595873471233423282e-03,-9.379891186506060172e-04,-1.951823058186773641e-03,-6.898526443243608143e-04,1.235608533756022732e-02,4.425634808314578804e-03,3.736897435162309794e-02,2.662985514268596809e-02,-2.548750838277697231e-02,-6.114685942076419391e-03,1.106087544399397306e-02,-5.272961686538584283e-03,6.408674159073729504e-03,-1.203987142203710725e-03
2.935344762873664387e-02,5.696045041230697083e-03,-5.551384883816152561e-03,4.235058232096107489e-02,-6.031689266796501359e-02,-1.023071978222343664e-01,-1.013366168640919690e-01,2.492468821104892873e-02,2.621495441566848439e-01,1.052896662775358178e-01,8.409201005139652074e-02,7.595471070700840488e-02,-3.400689448438465323e-02,1.759361154586209803e-03,-1.374211921471927417e-02,9.470102796283108235e-03,3.417015303135778614e-02,5.278452991644194681e-02,8.999527733722489237e-03,-1.454498978325253307e-03,-3.420797625286718397e-03,-4.607855752702615625e-03,-5.735062817462150027e-03,6.705000529117354120e-03,1.360694928870830739e-02,1.114425675601254419e-02,-6.925018471568141973e-03,-5.389597147862841206e-03,-8.678792863333792103e-04,-3.661487142615632031e-04,3.581057976608465442e-03,-7.128043507102612211e-03,3.449064222801868050e-03,-4.169509665830458539e-03,-2.960352395987967105e-03,1.288527687170478971e-03,-1.150403096743574886e-03,1.401402305282751712e-03,2.590173251248130011e-05,-2.225883050206290629e-03,1.601223683257298972e-03,3.739292615376405612e-03,-1.809993340858014749e-03,6.946738082858391200e-04,1.639860073233556734e-03,2.414880592987670306e-04,-5.909127098729694715e-05,-1.371534237212650338e-03,1.393056966555828152e-03,-2.420663636662585046e-03,2.981215033492849286e-03,-6.359542230583418608e-04,-1.298273337479345646e-03,-4.529663873214228968e-03,4.156519269704732084e-04,-1.361687382011756093e-03,-3.156199211766058839e-03,-1.493400584247837589e-03,1.145746361716187795e-04,8.549058072120569937e-03,2.636810879246226022e-03,5.492324571591037340e-03,2.575693477539091596e-03,-1.799741599928857344e-03,-6.904894551776173325e-03,-7.568457458431444287e-04,1.110387277445513401e-03,7.057082515217684600e-03,-3.065460724331170450e-03,7.145171013608719694e-04,-1.076133032312204425e-02,-5.176241663073609248e-05,-5.575447987838274590e-03,-5.249049227076666053e-03,8.234853575562440034e-03,-5.410621598735611271e-02,3.619215515495691898e-02,5.076762396063712497e-03,-2.382837442790638333e-02,1.531651510276888124e-02,1.100730452515881058e-01,7.963502010308462498e-02,-7.683688237342928273e-02,-9.037270564750805590e-01,5.013140760640842630e-02,-3.572981664557949022e-02,-3.915078612533201552e-02,1.206086468447158805e-02,1.512454624000591011e-02,-2.718334118317939415e-03,-8.957164450899621211e-02,-2.019242735420315876e-02,-7.329612194983173290e-02,7.734940954341844310e-02,-1.645317710664499430e-02,1.228102349636248612e-02,1.775013963944730225e-02,1.916081707083004682e-02,-1.605838194464687119e-02,1.073961804139369905e-03
3.374875860837857344e-02,6.574210417619219537e-02,1.198729768751806424e-01,6.733818130511544202e-03,4.820808456343760734e-02,-2.647972482508748615e-01,-3.072792635519326354e-01,1.896956670983300508e-01,2.360509858930787408e-01,3.542364461672754539e-01,-2.098120776470783211e-01,-8.336578105169543951e-03,3.902001528899237681e-02,-7.771088140951092071e-02,8.405034242548614252e-06,1.615671530764072744e-02,6.497610751001604845e-02,-2.093811500732449538e-01,-8.938041185406685532e-03,-5.521158552138414471e-02,2.130573903146014067e-02,5.897439519363031207e-02,2.316852439020525289e-02,-1.576201762030670153e-02,4.031589989940314450e-02,-2.412128564042902157e-02,-1.424606376319582056e-02,1.998521207943790724e-03,-6.056971607316639656e-04,9.111529169322986343e-03,-4.219302173704675939e-03,3.083880950089830028e-02,-2.904473918992217692e-03,3.709510760996184969e-03,4.086150980213251044e-03,2.543171746849353081e-03,-9.290282483663533930e-02,1.602040519106593189e-02,-1.368589711840569696e-03,-9.786848457592743980e-03,4.948479929788901673e-03,-8.137394533427475202e-04,-6.505093403955337049e-03,-4.672378672429880475e-03,5.050926825323282660e-03,8.884871586450179132e-03,2.661893999808542625e-03,7.617315783488089014e-03,1.561464166301405193e-02,1.116551448360231409e-02,4.113068355293944545e-03,-4.435206749311844908e-03,-9.243395193508826537e-04,-9.496310216900638937e-03,4.098436426025340446e-03,-3.041907397620999438e-03,-4.894521116566889155e-04,-2.587205187434638964e-03,-1.270229370367564718e-02,1.897300995266524432e-02,7.986150266879927032e-03,5.066487823087894443e-03,8.736410296098826023e-03,7.479023763126881053e-02,3.219358219108259256e-02,-7.968635345728576364e-04,-3.057351970988515973e-03,1.140153868509179678e-02,-2.063245980179805386e-02,-1.760438447907042292e-02,3.847923897303635963e-03,4.661007999633916266e-02,8.155196776191700470e-02,-1.210951707681508227e-02,-7.665073446036890781e-02,1.757404563447950707e-01,1.065582705645196360e-01,1.597795685058200910e-01,-4.758294558674201064e-02,5.454860332535178546e-01,7.512247048859421739e-02,1.069314595847387500e-01,6.813836419570923342e-02,1.565926875297783682e-01,4.661115481084585066e-02,-7.045376204803574516e-02,1.402406650074772831e-01,5.729283881934846973e-02,-1.500706066311953239e-02,-6.293767974857854275e-02,3.592863159910826554e-02,3.873254249917721954e-03,3.347973547827749058e-02,2.899444544543155512e-03,-3.446122570452051642e-02,-1.018744843408194573e-02,5.672556174504520682e-03,-3.153012821931900321e-03,6.593832898120067024e-03,-9.397510866261492421e-04
5.956858016793900590e-02,-2.542318879986759164e-02,-3.738958682364929009e-02,-3.663343565073116231e-02,5.902466588293257301e-03,-6.323427606349471541e-02,-3.569616522120316326e-01,-1.813189605425181428e-01,-5.383822445904579146e-02,1.712917167647255989e-01,8.561184027852777878e-02,9.979397462347286418e-02,-2.566362589923117110e-02,4.679644193422857756e-02,9.162016738593882492e-03,2.807695833269985980e-02,-5.599105525182107926e-03,-3.737163946263419301e-02,-1.192951926621184378e-02,-8.775809580566123688e-03,-1.236785694756645931e-02,3.058506411764947558e-02,1.569068723648119577e-03,2.859112181028211977e-03,2.731798911143968125e-03,9.608463655314262303e-03,1.380216710546587969e-02,-2.511906512380715929e-03,-2.780299270813480546e-03,4.358817856547319257e-03,-2.175925311509876482e-03,2.359688714070353605e-03,1.540271200630640314e-03,-1.393554977717669169e-04,2.753107151644399592e-03,-1.216221272418824013e-03,2.505129855904998995e-02,-1.788455565769902491e-03,-3.462726085763341045e-03,1.179189150560645957e-03,-3.280094981240681915e-03,3.322904997905338879e-04,-6.422782174103034434e-04,2.972887273785194940e-04,1.266064331106871209e-03,9.582411836077053824e-03,5.424675671532129930e-04,2.827861854777633313e-03,-4.421493045938095097e-04,2.948964857015776153e-03,-4.001650861370721103e-03,8.870441442676436916e-03,-2.726482721936982975e-03,-1.253110045034399374e-03,-4.556145169108152988e-03,2.168709125708145988e-04,-3.529376414484960544e-03,4.516281018836135371e-03,8.275352657044817567e-03,-1.872508529848433342e-02,2.402542912145321213e-03,5.768961755767141111e-04,5.286255517401380758e-04,7.381278675019193984e-03,-1.609158795090816392e-03,-2.620449802499306979e-02,6.613416215953656432e-03,-1.387464185333707727e-03,1.884854496980075886e-02,1.296520152599472259e-02,-1.481006142575198685e-02,4.750955167838163788e-03,4.763199485758497914e-02,-3.879203867341501216e-02,3.414731422635768066e-02,-2.638603238944112750e-01,2.287180161301257883e-02,3.155080392250712573e-01,-1.496111946524689429e-01,-2.071102201942339738e-01,5.986660862998540583e-02,3.492478648303777577e-02,-5.930184219157225156e-01,1.952455149826427261e-01,1.279827326452753766e-01,-1.605606418345707220e-01,-1.660859768789506308e-01,-3.437191892648277375e-02,6.965226334614102455e-02,-3.181603956866806571e-03,-9.166058887885449036e-02,-5.782594577568389571e-02,-1.920962616273909351e-01,6.484917613561697047e-02,3.706693415740545255e-02,5.227686791762138629e-02,3.645450606636353036e-02,-8.618192182730754353e-03,-2.892007712788785545e-02,1.024097474814606758e-03
6.543660287385673346e-02,-2.589965112809679976e-02,7.475787978189435412e-02,-4.724595281038000000e-03,5.861273482577211875e-03,-1.949434208360882326e-01,-1.743942036243054383e-01,-1.838475633815419077e-02,-6.609018382166610417e-01,-1.140671835808909629e-01,-2.700148209283478873e-02,1.965506740676037974e-03,-2.492552301437676171e-02,1.035830917187284678e-01,2.068279748155436859e-01,-2.524274421540985136e-01,-2.959133888826887340e-02,1.943329791866593437e-01,-5.048037148631954324e-02,-1.303085466629928281e-02,4.103030012705741886e-02,-3.294307830082283083e-03,9.221296074728682624e-02,-7.316630543709660810e-03,5.570850937342836096e-02,3.593853187265828170e-02,3.733793718683654089e-02,-3.405550008101791704e-02,5.718336782435984138e-03,-1.207971280624052339e-02,1.931919737796598466e-02,-2.504496237893735419e-02,1.537146768206007572e-03,-5.189815456494017466e-03,1.148016044873297753e-02,1.055706756279222933e-02,-1.952455766950887683e-02,-2.212405667120217675e-02,4.425904285557706423e-03,-2.629264212862964314e-02,-1.217662666410761728e-02,-4.420473559207649113e-04,4.788304446783461961e-03,-9.664872644436729374e-03,1.519912574400386976e-02,2.462347155387647341e-02,1.706420158247060753e-02,-1.632897022926051156e-03,5.724682156146343286e-03,5.044255993973212858e-03,1.235665586235098513e-02,-1.155995400402957431e-02,9.142297226330396015e-03,3.718715280414586991e-03,1.245634807979113280e-02,1.902424705758271701e-03,1.095346160285414622e-02,9.128016152077164311e-03,-5.365054421745171082e-03,-1.229577925255454299e-02,-1.100655990123050425e-02,9.665553135016761999e-03,6.612929006102676553e-03,1.574122099484107085e-02,5.249488238659594935e-02,-1.044265568122302104e-02,1.037647820164839044e-02,2.531275184410076290e-02,-1.432139102385257372e-02,-4.286930106525524073e-03,-1.157032186282868844e-02,4.328629060235397036e-02,-4.732079909627461001e-02,1.136316954356701853e-01,-7.806970122083495755e-04,-3.974891953665495720e-02,-1.404314174172135443e-01,-8.810828403183228186e-02,1.328491513710389378e-02,2.519414207934576044e-01,1.185915101520106374e-01,2.715572441958420402e-01,-1.040778225746726883e-02,-1.089872283622352611e-01,-1.383105141465363896e-01,-2.646523023784396605e-02,1.073055255223823723e-01,8.401031636295359928e-03,-1.707265068980343137e-02,-6.943488723330917822e-02,-1.563367495039073574e-01,-3.358380905613499862e-02,-3.226002129260505807e-02,6.871706565946009149e-02,3.222773187415479273e-02,-3.649842517312294060e-02,-6.211819055043150961e-02,1.052140515141455554e-02,-8.677267754640879960e-03,2.311425935187633261e-03
2.376091042528172270e-02,4.888188077612856675e-02,1.893935621235765671e-02,1.618517142697946214e-03,-4.212826471818702928e-02,9.507762663116514634e-02,1.607873845976559969e-03,3.315262742136443896e-01,2.412517716470170479e-02,-9.635309698298334669e-02,-4.209690111927363310e-01,1.571889951522531248e-01,1.462971312070317220e-01,-1.500775849367748938e-01,-9.580101584003190840e-02,1.014559706514615300e-01,6.596960351523036177e-03,-1.067925146973395661e-01,-9.862489231486888663e-02,-2.533419845365564652e-02,-7.526177151396810927e-02,6.013807960194687136e-02,-1.640012465856538135e-02,-3.684195773613643810e-02,2.397921874073810286e-02,-8.235278769436978064e-02,2.286229670736502489e-02,5.462178313318252765e-02,2.327015680323428221e-03,-1.367049459953461991e-02,1.351676638269824586e-02,9.270569109258389173e-02,-3.846523272133339430e-03,9.910389529925281091e-03,-1.474862438695458827e-02,-5.563506391069856366e-02,3.170129210934947506e-04,-2.458165042812976691e-03,-7.461845855302811151e-03,7.156374477501866241e-03,-7.156323307586578628e-03,-1.256587281133566755e-02,1.449255397293651524e-03,-5.702875546452077643e-03,-1.665436522605467928e-02,3.183875316444995107e-02,-1.373789122301175870e-02,2.622727500329932390e-02,-2.124858175718121259e-02,-7.722660168450078653e-03,-6.194374398897707287e-03,-3.055205058150685729e-03,-2.076757480902537492e-02,-9.820607425475013155e-03,-3.136268996855651886e-02,3.724513322065763424e-03,-1.403263098842741016e-02,5.657866370577698673e-02,-1.276122557595413091e-02,-5.780937034751922055e-02,-1.071491268935701249e-02,-1.019069953393278959e-02,1.268161147907344993e-02,-3.273077023033185012e-02,-1.851909061675145046e-02,2.649076673084789155e-02,-4.317086896695582904e-02,-8.147811113538626446e-04,5.817783324035175063e-02,-1.324201488181518151e-02,-4.003093483216975217e-03,1.450942816425007387e-01,6.361388649603724743e-02,-1.632489766891909166e-01,-2.958657084761794065e-02,-1.491588677913193717e-01,-1.436106090002213231e-01,-4.597891600976077853e-01,-2.362568537825710802e-01,-1.585716281852711795e-01,1.508244602727743522e-01,1.638896469913068976e-01,-1.787175274187328411e-01,1.454469583318050881e-02,-9.994765107169396867e-02,-1.723052754819547061e-01,6.329744227428095449e-02,-2.872514559914815524e-02,-3.279351834853599240e-02,2.880522563915526718e-02,-5.912736682467610583e-02,-1.572648291072882565e-02,-3.638298918067520149e-02,-1.668127963904085173e-02,3.310798197804271092e-02,-2.746305370408514898e-02,-4.572324620372240911e-02,-1.791791892157299469e-03,-3.251152216818527316e-03,1.153160449298782936e-03
4.874316755579241600e-02,-1.187752309387857946e-01,4.514028909215069690e-02,4.856116633031933028e-03,-1.052921424538735551e-01,2.676727230723099371e-01,7.922935610231793269e-02,2.140444799439001622e-01,-1.961965656386231438e-01,-1.047327772868192897e-01,9.774732167680842687e-02,-2.635981288980006609e-01,-1.360322270623266945e-02,-7.315587210155122255e-02,-2.598003417909774959e-02,-3.548024155839383381e-02,-4.614912566634532531e-02,-2.298241215028816453e-01,-4.392260063122478686e-02,-1.777487832147232188e-02,8.113623318302655429e-02,-2.416046650807082696e-02,-5.407441448741612949e-02,1.168214977838900187e-02,-1.449357682380496976e-02,-4.972039626665069462e-02,-7.684257291366638175e-03,-1.595218434626771448e-03,6.941708600406683999e-03,-1.245736280815566699e-02,-4.035883775038794086e-03,-1.733850092476457022e-02,-4.153612793960064463e-03,3.324862554046765974e-03,-6.791875839164819399e-03,1.143799809118046205e-02,-7.194710423951264713e-03,-3.711002326142330728e-03,3.520574950514322472e-03,-9.718250139401774304e-03,5.412878762329822839e-03,-4.051618601905302396e-03,-7.264630415687012809e-03,1.407756971556329596e-02,6.393187578159612895e-03,5.274547756152368067e-02,-1.293880633526485815e-02,-3.108981019765721856e-03,4.208280983362020292e-03,2.604865859793466069e-03,4.305634537495636044e-02,-1.100758250552703876e-02,3.103890039884392871e-03,1.570277486871787809e-03,2.793857689002572295e-03,4.389943274596220212e-03,1.335872401731716744e-02,-8.410876143763158785e-03,-1.496786317367155422e-02,-1.257296308088276873e-04,-9.543688050073847670e-03,2.610868478274196852e-02,2.002133882399354317e-02,4.096829677201226094e-02,-5.835894249374893455e-02,1.669689865977129137e-02,-2.971729209334174338e-02,5.147734034436224869e-03,-3.952385944283045432e-02,1.195599929027427177e-02,3.507563720454509419e-03,-4.913445608805900450e-02,3.813249120915181423e-01,1.078447937177538923e-01,-1.118346196012449528e-01,2.374156470420233367e-01,2.681801709960870972e-01,2.911256175255960699e-01,-3.030569457850683657e-01,-9.199890921883810413e-02,3.280271859729846917e-02,1.087052082263407077e-01,-1.464881980974660491e-01,-1.242748540684628089e-01,-2.183350676143695213e-01,1.940677572975752288e-02,1.234994233127491847e-01,-1.461628322595586588e-02,5.174061850753280956e-02,4.964247302678489321e-02,3.562148112639963032e-02,1.070282124471370749e-01,7.189619819691554781e-02,1.502841628805364968e-02,-2.897626927449594228e-02,-4.004479435066583132e-02,-1.729135733985491877e-02,1.079258531275571103e-03,-4.143426513246108883e-04,7.406138217552220206e-04
5.345451459948877271e-02,-1.194195322896879916e-03,8.419328620238429595e-02,9.468108579893617103e-04,4.002938640628349309e-02,4.826802642470405524e-02,-1.360192729538918233e-01,4.214381329013335842e-01,-9.152419886759567691e-02,2.610200251210947342e-01,2.359352442881091638e-01,-1.737138147263644905e-01,-3.239922219510998902e-02,1.358718637275977137e-01,-3.185466508091266968e-02,5.889394014002382466e-02,-1.306181883170675906e-01,1.479752720981991898e-01,-3.244017132102443302e-02,4.944431799099668207e-02,9.485238150185203165e-02,1.672646501771724026e-02,1.302682090813469965e-04,-2.615862514529038521e-02,3.493438174910037247e-02,6.076602939031917894e-02,-3.148924283605848869e-03,6.130800363980065323e-03,7.391182700769282493e-03,-7.249739962951446499e-04,3.123823517364145087e-04,3.950729789666933278e-02,-4.156481222540543349e-04,1.005433140869328376e-02,-1.225892719079233611e-02,5.721579986417278663e-03,-8.879050325906386043e-02,-3.103591209070599016e-02,1.256027223104303099e-02,-3.368472024800864446e-03,-6.275778981700480541e-03,8.847738245666128890e-03,2.322504480655690571e-03,-2.118114729480852828e-03,5.171864545437674168e-03,-1.066838167692030562e-02,1.693213792174740398e-02,-1.128184858566852813e-02,-1.281922250128387543e-02,4.581160411068579269e-03,5.583786992766272272e-03,-7.280647647870207469e-03,1.142674944691007377e-04,6.227511220420596516e-03,1.393261063189668233e-02,-1.330812142291257910e-02,-3.004307498898532518e-04,5.565186303638989780e-04,3.710104049426526333e-03,3.629630141637717189e-03,-1.774260074259213435e-02,1.173703459996728107e-02,3.001887234878050648e-02,4.894388234051010034e-02,5.570845481252240800e-02,-5.076023320534711614e-02,4.855883724175868651e-03,1.541850837317204279e-02,1.353771441411116133e-02,-7.773575832232117004e-03,-3.800143246537233087e-04,1.079999034236304133e-02,1.354489325555061630e-01,-5.003907457964534844e-02,6.640787819700863515e-02,1.411142440299794631e-01,-7.379093458895870372e-02,-2.722504895956413540e-01,3.678874458859292540e-01,-1.009602988633895165e-01,-2.942568673542016455e-01,-1.834416716560284544e-01,-2.342122548517335534e-01,-1.825648753703532773e-02,3.976398664235870906e-02,-1.728665996302535257e-01,1.453334467769864524e-01,1.305627690382851758e-02,1.969479024724861069e-02,-7.796852512705594596e-02,5.854190010081130463e-02,4.785745212799907139e-02,-2.344918363052203233e-02,-1.035616719532469901e-03,-2.771287266551060446e-02,7.109364190232174419e-02,7.609836122097134170e-02,-3.219630099442854360e-02,-9.486287561095046658e-03,-6.408063743163678087e-05
-9.145715748066464423e-02,-1.787764452404807256e-03,-2.518607788499935274e-02,2.685768561722222825e-03,2.908115338438682640e-01,2.641567200245468761e-01,5.522511377655568016e-02,-2.846011750242044211e-02,-3.116193153560742890e-01,2.379458332048429714e-01,-2.683733634376807009e-01,7.228354495969978831e-03,2.063709149058336467e-01,-2.527701968255819873e-02,-2.123509312056530152e-01,1.130774650291856281e-01,9.683319464689023326e-02,3.404961470630077369e-02,7.811951167824944531e-02,-8.578703319340136389e-04,4.413064913886156904e-02,7.967994115570209424e-02,8.625536777537736940e-03,-1.091440402682906582e-02,6.791774153225486541e-03,1.201952962441882669e-02,8.875118588458555738e-03,2.046458432168713273e-02,-1.104785857023159309e-03,2.293361323960586493e-04,6.889090276326738024e-03,4.146702069329859242e-02,5.718488120298520147e-04,-6.626365733616003612e-04,-8.024364807058417468e-03,-1.243203458002257317e-02,5.950009374765556636e-02,1.326230919041467005e-02,-6.691300786367118843e-03,1.316310292338622109e-02,-5.002785373496726647e-03,4.466388822938662483e-03,2.826174548674347583e-03,-1.234813016915792738e-03,-5.387746254309098634e-03,-1.430129482512013800e-02,1.154529596939159837e-03,1.351651082585870502e-02,-3.404222411488346152e-03,-1.766651415574871983e-03,-2.216320288407406733e-02,4.284404235890478495e-03,-4.251983447150511908e-03,-5.505856386593339750e-03,-7.098811975960512936e-03,1.048483331772422610e-02,-1.252187565601371039e-02,1.112064947277385286e-02,-9.263911446201927510e-03,-3.353375162675930471e-02,1.860985927553236588e-03,-5.304353158846815408e-03,-1.496164967489969780e-03,-1.522899456481272874e-02,-3.540833695865301667e-02,-3.489782684935455875e-02,1.090920660055157490e-02,7.217287952117215979e-03,-3.252973815923516920e-02,8.324014958124131836e-02,6.767165267303499330e-04,1.317763476373523708e-02,-3.028405125785018082e-01,-1.690347014078693033e-01,6.420354740913961078e-02,4.824494593222671684e-02,7.984969573106774632e-02,1.962442525410192651e-01,-9.951814127239821950e-02,5.695139431247670664e-02,-4.562609132871737749e-01,1.435729231457431032e-01,-5.010049192814535965e-03,-1.756914297156887128e-01,9.304840630668756440e-02,7.255313013306038776e-03,-4.995726915435241833e-02,-1.623838238623444286e-02,-2.621113210998443285e-02,-5.928304139363812716e-03,-1.031823172662883065e-02,1.628186521143446322e-02,4.376825076964174777e-02,-1.682503889439122824e-02,-2.893944573964450651e-02,-1.739625353851578793e-02,-3.099347906672770409e-03,-1.591988590142009172e-03,1.592533036756077275e-03,2.479846943404280112e-04
