-1.061937970462063977e-07
-1.002735212324746093e-07
-4.503966343302600011e-08
-2.660905482998699574e-08
-5.507444324970697015e-09
-1.836436894587124214e-09
-1.658958187767291285e-09
-9.068068382777875070e-10
-3.129172241348309476e-10
-6.669742109848335201e-11
-5.221225064695240668e-11
-3.940244766909596552e-11
-3.018229835886394769e-11
-2.670897710376093326e-11
-1.677295744836432808e-11
-1.625025898435042751e-11
-1.598178713434055847e-11
-1.281127715042144315e-11
-5.442707164089562769e-12
-3.076906786075991436e-12
-3.063528426679573142e-12
-2.909480606942161134e-12
-2.779504640445943442e-12
-2.044023332991949588e-12
-1.825589083431968942e-12
-1.219228519620114840e-12
-4.735574741048224654e-13
-3.961926228818949408e-13
-3.518913621436936748e-13
-2.660176840389499876e-13
-2.641201717803506134e-13
-1.990670173316611358e-13
-1.959932626736660204e-13
-1.827375946651422751e-13
-1.788268788046415822e-13
-1.531741949628738591e-13
-1.175999937988084728e-13
-1.079294963423113748e-13
-9.956401879439048235e-14
-9.201392566713836511e-14
-8.887405814719098693e-14
-7.683937490642180697e-14
-5.717689245088451349e-14
-5.073090281450863228e-14
-2.345312314811417889e-14
-1.272813852604345753e-15
7.674181446315500313e-14
8.146729010129309854e-14
8.281131790764496658e-14
1.153438193256749432e-13
1.176116542766077613e-13
1.303595130087233299e-13
1.479452017290884374e-13
2.162566169714045635e-13
2.771411194683941523e-13
3.297148154808464296e-13
4.186316051042551625e-13
4.226868614452539387e-13
4.954770871628216742e-13
5.446771918783924423e-13
5.518135770751640094e-13
6.402664724012487717e-13
6.567786485759417131e-13
7.492833688679451713e-13
9.975180133060487715e-13
1.084160511679024847e-12
1.142376159343151658e-12
1.512859221604879216e-12
1.709766533759001276e-12
2.029092025973944736e-12
3.139393290218114579e-12
3.937051431162992847e-12
6.253854240489212707e-12
8.116301545681391143e-12
9.149418657891853184e-12
2.153941201753056852e-11
3.891614382082954195e-11
4.332774988645504407e-11
4.673587488776067867e-11
4.897706754416310708e-11
9.557328652604875091e-11
1.317808508001335601e-10
3.007659567724747164e-10
6.255191919990465976e-10
3.218062009642371781e-09
4.622003759933553577e-09
5.448630844219248593e-09
6.547564219550074484e-08
1.101414556041457231e-07
1.635021362744737417e-07
4.516020729087313157e+03
1.306790837728374572e+04
8.093642484202743799e+04
1.051526164337713417e+05
1.783741067066613468e+05
2.217870470472853340e+05
3.799528956407023361e+05
2.676268266225429717e+06
4.925277542845097370e+06
7.812559062166610956e+08
