0,-0.3009,104.1446,0.1000,0.1000,0.9000,0.9000
1,-0.2155,100.3826,0.1000,0.1000,0.9000,0.9000
2,-0.1597,96.1613,0.1074,0.1037,0.8926,0.8963
3,-0.1062,90.7714,0.1111,0.1111,0.8889,0.8889
4,-0.0479,84.0962,0.1185,0.1259,0.8815,0.8741
5,-0.0032,75.7305,0.1111,0.1148,0.8889,0.8852
6,0.0211,65.5639,0.1259,0.1185,0.8741,0.8815
7,0.0541,53.1840,0.1333,0.1000,0.8667,0.9000
8,0.0547,39.8974,0.1704,0.1333,0.8296,0.8667
9,-0.0767,27.7540,0.1407,0.1222,0.8593,0.8778
10,-0.3272,18.9605,0.1222,0.1444,0.8778,0.8556
11,-0.4460,13.0665,0.1556,0.1370,0.8444,0.8630
12,-0.3693,9.4440,0.1148,0.1407,0.8852,0.8593
13,-0.5013,7.1057,0.1333,0.1222,0.8667,0.8778
14,-0.3967,5.6243,0.1296,0.1556,0.8704,0.8444
15,-0.6223,4.6560,0.0926,0.1296,0.9074,0.8704
16,-0.4944,4.0652,0.1370,0.1667,0.8630,0.8333
17,-0.6997,3.7054,0.1148,0.1519,0.8852,0.8481
18,-0.6676,3.4676,0.1259,0.1963,0.8741,0.8037
19,-0.5666,3.2931,0.1519,0.1778,0.8481,0.8222
20,-0.5102,3.1540,0.1370,0.1556,0.8630,0.8444
21,-0.4686,3.0386,0.1444,0.2111,0.8556,0.7889
22,-0.5099,2.9303,0.1296,0.1815,0.8704,0.8185
23,-0.4715,2.8388,0.1407,0.2296,0.8593,0.7704
24,-0.4005,2.7500,0.1370,0.2519,0.8630,0.7481
25,-0.6073,2.6668,0.1407,0.2593,0.8593,0.7407
26,-0.3988,2.5942,0.1852,0.2370,0.8148,0.7630
27,-0.5119,2.5312,0.1185,0.1926,0.8815,0.8074
28,-0.4306,2.4585,0.1148,0.2407,0.8852,0.7593
29,-0.4904,2.3973,0.1222,0.2333,0.8778,0.7667
30,-0.4520,2.3446,0.1370,0.2556,0.8630,0.7444
31,-0.2647,2.2873,0.1519,0.2111,0.8481,0.7889
32,-0.1950,2.2380,0.1852,0.2444,0.8148,0.7556
33,-0.2576,2.1846,0.1556,0.2741,0.8444,0.7259
34,-0.2330,2.1386,0.1444,0.2556,0.8556,0.7444
35,-0.4306,2.0928,0.1556,0.3111,0.8444,0.6889
36,-0.3908,2.0548,0.1296,0.2259,0.8704,0.7741
37,-0.3425,2.0108,0.1222,0.2778,0.8778,0.7222
38,-0.3062,1.9736,0.1704,0.2333,0.8296,0.7667
39,-0.3451,1.9381,0.1556,0.2926,0.8444,0.7074
40,-0.2683,1.9049,0.1778,0.2778,0.8222,0.7222
